ID,Class
9204,Low
9205,Absent
9206,Absent
9207,High
9208,Medium
9209,High
9210,High
9211,Low
9212,High
9213,Very High
9214,Absent
9215,High
9216,Very High
9217,Very High
9218,Medium
9219,Low
9220,Medium
9221,Low
9222,Very High
9223,High
9224,Low
9225,High
9226,High
9227,High
9228,Medium
9229,High
9230,Very High
9231,Very High
9232,Medium
9233,Medium
9234,Medium
9235,High
9236,Low
9237,Medium
9238,Low
9239,High
9240,Very High
9241,Low
9242,Absent
9243,Very High
9244,Low
9245,Very High
9246,High
9247,Low
9248,High
9249,Low
9250,Absent
9251,Absent
9252,Very High
9253,Medium
9254,Medium
9255,Very High
9256,High
9257,Very High
9258,Medium
9259,Low
9260,Low
9261,Low
9262,Low
9263,Very High
9264,High
9265,Absent
9266,Absent
9267,Very High
9268,Very High
9269,High
9270,Medium
9271,High
9272,Low
9273,High
9274,Very High
9275,High
9276,High
9277,Medium
9278,Medium
9279,Absent
9280,Very High
9281,High
9282,Medium
9283,Very High
9284,Very High
9285,Absent
9286,Absent
9287,Absent
9288,Very High
9289,Very High
9290,Medium
9291,Absent
9292,Low
9293,Very High
9294,Absent
9295,High
9296,High
9297,Absent
9298,High
9299,Low
9300,High
9301,Low
9302,Low
9303,High
9304,Low
9305,Very High
9306,Very High
9307,Very High
9308,Absent
9309,High
9310,Absent
9311,High
9312,Very High
9313,High
9314,High
9315,Very High
9316,Absent
9317,Very High
9318,Absent
9319,Low
9320,Low
9321,Low
9322,Absent
9323,Medium
9324,Absent
9325,Very High
9326,Very High
9327,Medium
9328,Very High
9329,High
9330,Medium
9331,Absent
9332,Absent
9333,Very High
9334,High
9335,Absent
9336,Low
9337,Absent
9338,Low
9339,Absent
9340,Absent
9341,High
9342,Low
9343,Medium
9344,High
9345,Medium
9346,High
9347,Medium
9348,Absent
9349,Absent
9350,Medium
9351,Very High
9352,Absent
9353,Medium
9354,Absent
9355,Medium
9356,Absent
9357,High
9358,Very High
9359,High
9360,High
9361,Medium
9362,Absent
9363,Absent
9364,Absent
9365,Medium
9366,Very High
9367,High
9368,High
9369,Medium
9370,Medium
9371,High
9372,Very High
9373,Very High
9374,Absent
9375,Very High
9376,High
9377,High
9378,High
9379,Very High
9380,Low
9381,Absent
9382,Low
9383,High
9384,High
9385,Medium
9386,Absent
9387,Low
9388,Absent
9389,High
9390,Absent
9391,Low
9392,Low
9393,Absent
9394,Absent
9395,Low
9396,Low
9397,High
9398,High
9399,Very High
9400,Very High
9401,High
9402,Very High
9403,Absent
9404,Very High
9405,Very High
9406,Low
9407,Low
9408,Very High
9409,Medium
9410,High
9411,Medium
9412,Absent
9413,Low
9414,Very High
9415,Medium
9416,Low
9417,Very High
9418,Medium
9419,Absent
9420,Very High
9421,Medium
9422,High
9423,Low
9424,Very High
9425,Medium
9426,High
9427,High
9428,Absent
9429,High
9430,Very High
9431,Medium
9432,Medium
9433,Very High
9434,Very High
9435,Medium
9436,Very High
9437,Absent
9438,High
9439,Low
9440,Medium
9441,Low
9442,Absent
9443,Medium
9444,Absent
9445,Medium
9446,Absent
9447,Low
9448,Low
9449,Low
9450,Absent
9451,Absent
9452,Low
9453,Absent
9454,High
9455,Very High
9456,Absent
9457,Low
9458,High
9459,High
9460,High
9461,Low
9462,Medium
9463,Absent
9464,Absent
9465,Very High
9466,Low
9467,Very High
9468,Medium
9469,Low
9470,Absent
9471,Medium
9472,Low
9473,Very High
9474,Absent
9475,Absent
9476,Medium
9477,High
9478,Absent
9479,High
9480,High
9481,Absent
9482,Absent
9483,Absent
9484,Very High
9485,Absent
9486,Medium
9487,Absent
9488,Very High
9489,Very High
9490,Low
9491,Absent
9492,Absent
9493,Absent
9494,Very High
9495,Very High
9496,Low
9497,High
9498,Low
9499,Very High
9500,Low
9501,Low
9502,Medium
9503,Medium
9504,Very High
9505,Very High
9506,Absent
9507,High
9508,High
9509,Low
9510,Absent
9511,Absent
9512,Absent
9513,Low
9514,High
9515,Absent
9516,Medium
9517,Low
9518,Very High
9519,Low
9520,Very High
9521,High
9522,Medium
9523,High
9524,Low
9525,Very High
9526,High
9527,Absent
9528,High
9529,Medium
9530,Very High
9531,Very High
9532,Medium
9533,Very High
9534,Very High
9535,High
9536,High
9537,Absent
9538,Absent
9539,Absent
9540,Absent
9541,Medium
9542,Medium
9543,Absent
9544,High
9545,Absent
9546,High
9547,High
9548,Low
9549,Medium
9550,Medium
9551,Low
9552,High
9553,Very High
9554,Low
9555,Medium
9556,High
9557,Very High
9558,Very High
9559,Low
9560,Medium
9561,High
9562,Low
9563,High
9564,Absent
9565,Medium
9566,Medium
9567,Low
9568,Very High
9569,Absent
9570,High
9571,Low
9572,Medium
9573,Very High
9574,Medium
9575,Low
9576,Medium
9577,High
9578,Absent
9579,Medium
9580,High
9581,Absent
9582,Low
9583,Absent
9584,Low
9585,Low
9586,Absent
9587,High
9588,Absent
9589,Medium
9590,Medium
9591,Medium
9592,Medium
9593,Low
9594,Low
9595,Low
9596,Medium
9597,Absent
9598,Absent
9599,Medium
9600,Medium
9601,Absent
9602,Absent
9603,High
9604,Absent
9605,Low
9606,High
9607,High
9608,High
9609,Medium
9610,Low
9611,High
9612,Very High
9613,High
9614,High
9615,Medium
9616,Very High
9617,Very High
9618,Absent
9619,Very High
9620,Low
9621,Very High
9622,Low
9623,Very High
9624,Low
9625,High
9626,Medium
9627,Medium
9628,Absent
9629,Medium
9630,Low
9631,Very High
9632,Very High
9633,High
9634,High
9635,High
9636,High
9637,Medium
9638,Very High
9639,Low
9640,High
9641,Low
9642,High
9643,Very High
9644,Medium
9645,Very High
9646,High
9647,Absent
9648,Absent
9649,High
9650,Medium
9651,Medium
9652,High
9653,Very High
9654,Low
9655,Medium
9656,Low
9657,High
9658,Absent
9659,Very High
9660,High
9661,Absent
9662,Medium
9663,Medium
9664,Absent
9665,Low
9666,Very High
9667,Very High
9668,Low
9669,Very High
9670,Low
9671,Absent
9672,Low
9673,High
9674,Very High
9675,Absent
9676,High
9677,Very High
9678,Very High
9679,Medium
9680,Absent
9681,Absent
9682,Very High
9683,Medium
9684,Low
9685,Low
9686,Very High
9687,High
9688,Very High
9689,Absent
9690,High
9691,Medium
9692,High
9693,Medium
9694,Low
9695,Low
9696,Absent
9697,Low
9698,High
9699,Very High
9700,Absent
9701,Medium
9702,Low
9703,Very High
9704,Low
9705,Medium
9706,Absent
9707,Medium
9708,Very High
9709,Absent
9710,Medium
9711,Very High
9712,High
9713,Absent
9714,Low
9715,High
9716,Medium
9717,Absent
9718,Absent
9719,Low
9720,Absent
9721,Very High
9722,Medium
9723,Very High
9724,Low
9725,Low
9726,Very High
9727,Medium
9728,Medium
9729,High
9730,Low
9731,High
9732,Medium
9733,Absent
9734,Absent
9735,Low
9736,High
9737,Low
9738,High
9739,Low
9740,Very High
9741,Low
9742,Low
9743,Medium
9744,Low
9745,Low
9746,Very High
9747,High
9748,Low
9749,High
9750,Absent
9751,Absent
9752,Very High
9753,Absent
9754,High
9755,Low
9756,Absent
9757,Very High
9758,Absent
9759,Medium
9760,Very High
9761,High
9762,Low
9763,Medium
9764,Medium
9765,High
9766,Absent
9767,Low
9768,Absent
9769,Absent
9770,Medium
9771,Medium
9772,Absent
9773,Medium
9774,Medium
9775,Absent
9776,High
9777,Absent
9778,High
9779,High
9780,Absent
9781,High
9782,High
9783,Medium
9784,Low
9785,Medium
9786,Absent
9787,Very High
9788,Medium
9789,Very High
9790,Very High
9791,Low
9792,High
9793,High
9794,Absent
9795,High
9796,Absent
9797,Medium
9798,Medium
9799,Low
9800,Low
9801,Very High
9802,Medium
9803,Low
9804,High
9805,Medium
9806,Absent
9807,High
9808,Absent
9809,Very High
9810,Absent
9811,Very High
9812,Low
9813,Very High
9814,Medium
9815,Low
9816,Absent
9817,Low
9818,Low
9819,Absent
9820,High
9821,Very High
9822,High
9823,Very High
9824,Low
9825,Absent
9826,Very High
9827,Very High
9828,High
9829,Medium
9830,Absent
9831,Medium
9832,Absent
9833,High
9834,Very High
9835,Medium
9836,Absent
9837,Medium
9838,Absent
9839,Low
9840,Very High
9841,Very High
9842,Absent
9843,Absent
9844,High
9845,Low
9846,Very High
9847,Very High
9848,Low
9849,High
9850,Low
9851,Very High
9852,Medium
9853,Low
9854,Low
9855,Medium
9856,High
9857,Absent
9858,Absent
9859,Very High
9860,Medium
9861,Very High
9862,Medium
9863,Medium
9864,Low
9865,Absent
9866,Medium
9867,Absent
9868,Medium
9869,Absent
9870,Very High
9871,Absent
9872,High
9873,High
9874,Low
9875,Low
9876,Absent
9877,Low
9878,Low
9879,Absent
9880,Very High
9881,Absent
9882,Absent
9883,Medium
9884,Very High
9885,Absent
9886,Medium
9887,Low
9888,Low
9889,High
9890,Medium
9891,High
9892,Medium
9893,Medium
9894,High
9895,Medium
9896,Absent
9897,Medium
9898,High
9899,Absent
9900,High
9901,Low
9902,Low
9903,High
9904,High
9905,High
9906,Medium
9907,Low
9908,Absent
9909,Medium
9910,High
9911,High
9912,Low
9913,Low
9914,Very High
9915,Medium
9916,Absent
9917,Low
9918,High
9919,High
9920,High
9921,Absent
9922,Low
9923,Very High
9924,Absent
9925,Low
9926,High
9927,Absent
9928,Low
9929,Absent
9930,Very High
9931,High
9932,High
9933,Low
9934,Absent
9935,Medium
9936,Medium
9937,Medium
9938,Very High
9939,Absent
9940,Very High
9941,Very High
9942,High
9943,Low
9944,Absent
9945,Absent
9946,Very High
9947,Very High
9948,Medium
9949,Medium
9950,Absent
9951,Low
9952,Very High
9953,Very High
9954,High
9955,Medium
9956,High
9957,High
9958,Low
9959,Absent
9960,Absent
9961,Low
9962,Very High
9963,Absent
9964,Medium
9965,High
9966,Low
9967,High
9968,Low
9969,Medium
9970,High
9971,Medium
9972,Medium
9973,High
9974,Very High
9975,High
9976,High
9977,High
9978,High
9979,Absent
9980,Absent
9981,Absent
9982,Absent
9983,Absent
9984,Medium
9985,Low
9986,Low
9987,High
9988,Very High
9989,Very High
9990,High
9991,High
9992,Absent
9993,High
9994,Medium
9995,Absent
9996,Low
9997,Medium
9998,Medium
9999,Medium
10000,Low
10001,High
10002,Low
10003,High
10004,Absent
10005,Medium
10006,Low
10007,Absent
10008,Absent
10009,High
10010,High
10011,High
10012,Very High
10013,Medium
10014,Absent
10015,High
10016,Absent
10017,High
10018,Absent
10019,High
10020,Very High
10021,Medium
10022,Very High
10023,Low
10024,Absent
10025,High
10026,Medium
10027,Absent
10028,Absent
10029,Medium
10030,High
10031,Very High
10032,Medium
10033,High
10034,Medium
10035,Very High
10036,Low
10037,High
10038,Absent
10039,High
10040,Low
10041,Absent
10042,Absent
10043,Very High
10044,Medium
10045,High
10046,Very High
10047,Medium
10048,Low
10049,Absent
10050,Medium
10051,High
10052,Absent
10053,High
10054,Medium
10055,Absent
10056,Medium
10057,High
10058,Medium
10059,Medium
10060,Very High
10061,Low
10062,Low
10063,High
10064,Very High
10065,Absent
10066,Absent
10067,Absent
10068,Very High
10069,High
10070,Medium
10071,Low
10072,High
10073,Very High
10074,High
10075,High
10076,Absent
10077,Very High
10078,High
10079,Very High
10080,Absent
10081,Absent
10082,High
10083,High
10084,High
10085,High
10086,Medium
10087,Absent
10088,Absent
10089,Medium
10090,Absent
10091,Very High
10092,Very High
10093,Medium
10094,Very High
10095,Absent
10096,Medium
10097,Absent
10098,High
10099,Very High
10100,Very High
10101,Absent
10102,Very High
10103,Very High
10104,Very High
10105,Medium
10106,Medium
10107,Absent
10108,High
10109,Medium
10110,Medium
10111,Absent
10112,High
10113,Medium
10114,Very High
10115,Very High
10116,Very High
10117,Absent
10118,High
10119,Low
10120,Low
10121,Medium
10122,Low
10123,High
10124,Low
10125,Low
10126,High
10127,High
10128,Very High
10129,High
10130,High
10131,Medium
10132,Absent
10133,High
10134,Absent
10135,Low
10136,High
10137,Very High
10138,Absent
10139,High
10140,Medium
10141,Very High
10142,Very High
10143,Medium
10144,Absent
10145,Low
10146,Low
10147,Medium
10148,Absent
10149,Absent
10150,High
10151,Very High
10152,Absent
10153,High
10154,Very High
10155,High
10156,Very High
10157,Medium
10158,Absent
10159,Very High
10160,Very High
10161,Low
10162,Low
10163,High
10164,High
10165,Low
10166,High
10167,Absent
10168,Medium
10169,High
10170,Medium
10171,Medium
10172,Low
10173,Low
10174,Very High
10175,Very High
10176,Absent
10177,Very High
10178,High
10179,High
10180,Absent
10181,Medium
10182,Very High
10183,Absent
10184,Medium
10185,Low
10186,Medium
10187,Absent
10188,High
10189,Absent
10190,Low
10191,High
10192,High
10193,Absent
10194,Absent
10195,High
10196,Low
10197,Low
10198,Low
10199,High
10200,Absent
10201,Absent
10202,Medium
10203,High
10204,High
10205,Absent
10206,Low
10207,Medium
10208,Medium
10209,High
10210,High
10211,Medium
10212,Absent
10213,High
10214,Very High
10215,Low
10216,Medium
10217,Medium
10218,Medium
10219,Very High
10220,Medium
10221,Medium
10222,Absent
10223,Very High
10224,Medium
10225,Low
10226,Very High
10227,Medium
10228,Very High
10229,High
10230,Absent
10231,Medium
10232,High
10233,Very High
10234,Low
10235,Medium
10236,High
10237,Low
10238,Absent
10239,Low
10240,Very High
10241,Very High
10242,Absent
10243,High
10244,Very High
10245,Low
10246,Medium
10247,Low
10248,Medium
10249,Very High
10250,Low
10251,Absent
10252,Absent
10253,Medium
10254,Low
10255,Absent
10256,Very High
10257,Absent
10258,High
10259,Very High
10260,Absent
10261,High
10262,High
10263,Medium
10264,High
10265,Low
10266,Medium
10267,Very High
10268,Medium
10269,Very High
10270,Medium
10271,High
10272,Medium
10273,Absent
10274,Medium
10275,Very High
10276,Low
10277,High
10278,Very High
10279,Medium
10280,Low
10281,Low
10282,Very High
10283,High
10284,Very High
10285,Very High
10286,High
10287,Absent
10288,Absent
10289,High
10290,Absent
10291,Absent
10292,Low
10293,High
10294,Medium
10295,High
10296,High
10297,High
10298,Low
10299,High
10300,High
10301,High
10302,Absent
10303,Absent
10304,Absent
10305,Low
10306,Very High
10307,Very High
10308,Very High
10309,High
10310,Very High
10311,Very High
10312,Absent
10313,Medium
10314,Medium
10315,High
10316,Medium
10317,Low
10318,Very High
10319,Absent
10320,Very High
10321,Medium
10322,High
10323,Medium
10324,Low
10325,Medium
10326,Absent
10327,High
10328,High
10329,Medium
10330,Low
10331,Absent
10332,High
10333,Medium
10334,Medium
10335,Very High
10336,Very High
10337,Low
10338,Absent
10339,Medium
10340,Low
10341,Absent
10342,Very High
10343,Very High
10344,Low
10345,Low
10346,Low
10347,Low
10348,Very High
10349,Low
10350,Absent
10351,Absent
10352,Absent
10353,Low
10354,Low
10355,Low
10356,High
10357,Medium
10358,High
10359,Absent
10360,Medium
10361,Medium
10362,Absent
10363,Very High
10364,Very High
10365,Very High
10366,Low
10367,Absent
10368,Low
10369,High
10370,High
10371,Absent
10372,Medium
10373,Very High
10374,Very High
10375,Absent
10376,Low
10377,Medium
10378,Medium
10379,Low
10380,High
10381,Medium
10382,Very High
10383,Absent
10384,High
10385,Very High
10386,Absent
10387,High
10388,Medium
10389,Medium
10390,Absent
10391,Low
10392,High
10393,Medium
10394,High
10395,Medium
10396,Medium
10397,Low
10398,Very High
10399,Medium
10400,Medium
10401,Very High
10402,Medium
10403,High
10404,Absent
10405,Low
10406,Medium
10407,High
10408,High
10409,Low
10410,Absent
10411,Very High
10412,Medium
10413,Low
10414,High
10415,Medium
10416,Very High
10417,Absent
10418,Absent
10419,High
10420,High
10421,High
10422,High
10423,High
10424,High
10425,Low
10426,High
10427,Low
10428,Very High
10429,Medium
10430,Absent
10431,Very High
10432,Low
10433,Medium
10434,Very High
10435,Medium
10436,Very High
10437,High
10438,High
10439,Medium
10440,Medium
10441,Medium
10442,Low
10443,Medium
10444,Low
10445,Absent
10446,Low
10447,Low
10448,Very High
10449,High
10450,High
10451,Low
10452,Very High
10453,Absent
10454,Absent
10455,Very High
10456,High
10457,Absent
10458,Low
10459,Very High
10460,Medium
10461,High
10462,Medium
10463,Low
10464,High
10465,Absent
10466,Absent
10467,Absent
10468,Medium
10469,Low
10470,High
10471,Low
10472,High
10473,Very High
10474,Medium
10475,Absent
10476,Medium
10477,Medium
10478,Absent
10479,Absent
10480,Very High
10481,High
10482,Medium
10483,High
10484,Medium
10485,High
10486,Absent
10487,High
10488,High
10489,Very High
10490,High
10491,High
10492,High
10493,Very High
10494,High
10495,High
10496,Absent
10497,Medium
10498,Absent
10499,Absent
10500,Medium
10501,Medium
10502,High
10503,Low
10504,Very High
10505,High
10506,Absent
10507,Absent
10508,Medium
10509,Absent
10510,Absent
10511,Absent
10512,Medium
10513,High
10514,High
10515,High
10516,Medium
10517,Absent
10518,Medium
10519,Medium
10520,High
10521,Low
10522,Medium
10523,Medium
10524,Very High
10525,Low
10526,Absent
10527,Absent
10528,Absent
10529,Medium
10530,High
10531,Medium
10532,Absent
10533,Very High
10534,Medium
10535,Very High
10536,Absent
10537,Absent
10538,Absent
10539,Medium
10540,Very High
10541,Very High
10542,High
10543,High
10544,High
10545,High
10546,Absent
10547,Low
10548,Very High
10549,High
10550,Very High
10551,High
10552,Very High
10553,High
10554,High
10555,Absent
10556,Very High
10557,Very High
10558,Very High
10559,High
10560,Medium
10561,Low
10562,Medium
10563,Low
10564,Medium
10565,Very High
10566,Low
10567,Medium
10568,Medium
10569,High
10570,High
10571,Absent
10572,Medium
10573,Low
10574,High
10575,Absent
10576,High
10577,High
10578,Medium
10579,Very High
10580,Medium
10581,Low
10582,Absent
10583,Very High
10584,Very High
10585,Very High
10586,Absent
10587,Low
10588,Very High
10589,Very High
10590,High
10591,High
10592,Low
10593,Absent
10594,Very High
10595,High
10596,Low
10597,Very High
10598,Medium
10599,Low
10600,High
10601,Very High
10602,High
10603,Absent
10604,Absent
10605,Absent
10606,Very High
10607,High
10608,Absent
10609,Absent
10610,Low
10611,High
10612,Very High
10613,Low
10614,Very High
10615,Absent
10616,Absent
10617,Low
10618,Absent
10619,Low
10620,Very High
10621,Absent
10622,Very High
10623,Medium
10624,Medium
10625,Very High
10626,High
10627,High
10628,Very High
10629,Absent
10630,High
10631,Low
10632,Absent
10633,High
10634,Very High
10635,High
10636,Medium
10637,Very High
10638,High
10639,Medium
10640,High
10641,Medium
10642,Absent
10643,Low
10644,Absent
10645,Low
10646,High
10647,High
10648,High
10649,Medium
10650,Medium
10651,Low
10652,Very High
10653,Low
10654,High
10655,Absent
10656,Very High
10657,Medium
10658,Very High
10659,Very High
10660,Medium
10661,High
10662,Medium
10663,Low
10664,Low
10665,Absent
10666,Medium
10667,Low
10668,Very High
10669,Absent
10670,Medium
10671,Absent
10672,High
10673,Low
10674,High
10675,Low
10676,Very High
10677,Absent
10678,Very High
10679,Very High
10680,Medium
10681,Medium
10682,Medium
10683,High
10684,Medium
10685,Low
10686,Absent
10687,Medium
10688,Absent
10689,Medium
10690,Absent
10691,Low
10692,Absent
10693,Medium
10694,High
10695,Medium
10696,Absent
10697,Absent
10698,Very High
10699,Low
10700,Medium
10701,High
10702,High
10703,High
10704,High
10705,High
10706,Low
10707,Medium
10708,Very High
10709,Low
10710,Absent
10711,Absent
10712,Absent
10713,Very High
10714,Absent
10715,Medium
10716,Low
10717,Low
10718,Very High
10719,Medium
10720,Very High
10721,Low
10722,Absent
10723,High
10724,High
10725,High
10726,High
10727,Absent
10728,High
10729,High
10730,Medium
10731,Absent
10732,Absent
10733,Medium
10734,Low
10735,High
10736,Medium
10737,High
10738,Low
10739,Medium
10740,Very High
10741,Very High
10742,High
10743,Absent
10744,Low
10745,Absent
10746,Very High
10747,Absent
10748,Very High
10749,High
10750,Low
10751,Absent
10752,Medium
10753,High
10754,High
10755,Low
10756,High
10757,Absent
10758,Very High
10759,Low
10760,Low
10761,Very High
10762,High
10763,Medium
10764,Medium
10765,Absent
10766,Medium
10767,High
10768,Medium
10769,Absent
10770,Very High
10771,Medium
10772,Low
10773,Medium
10774,Medium
10775,High
10776,High
10777,High
10778,High
10779,High
10780,Low
10781,Absent
10782,Absent
10783,Low
10784,High
10785,Very High
10786,Low
10787,High
10788,High
10789,Very High
10790,High
10791,Medium
10792,High
10793,Low
10794,Low
10795,Very High
10796,Medium
10797,High
10798,Absent
10799,Low
10800,Absent
10801,Very High
10802,Absent
10803,High
10804,Absent
10805,Low
10806,Medium
10807,Absent
10808,Medium
10809,Medium
10810,Absent
10811,Very High
10812,Absent
10813,Absent
10814,Absent
10815,Medium
10816,Low
10817,Low
10818,Very High
10819,High
10820,Low
10821,Medium
10822,High
10823,Absent
10824,Medium
10825,Absent
10826,Low
10827,Very High
10828,Low
10829,Medium
10830,Absent
10831,High
10832,Low
10833,Low
10834,Very High
10835,Absent
10836,Medium
10837,Medium
10838,Medium
10839,Absent
10840,High
10841,Very High
10842,High
10843,Very High
10844,Absent
10845,High
10846,Absent
10847,Very High
10848,High
10849,Medium
10850,High
10851,Absent
10852,High
10853,Absent
10854,Medium
10855,High
10856,Medium
10857,Very High
10858,Absent
10859,Absent
10860,Medium
10861,Medium
10862,Absent
10863,Medium
10864,High
10865,Absent
10866,High
10867,Medium
10868,High
10869,Very High
10870,Absent
10871,Very High
10872,Low
10873,Very High
10874,Very High
10875,Absent
10876,Low
10877,High
10878,High
10879,Absent
10880,Absent
10881,High
10882,Very High
10883,Low
10884,High
10885,Absent
10886,High
10887,Very High
10888,High
10889,Very High
10890,Medium
10891,Absent
10892,Absent
10893,Medium
10894,High
10895,High
10896,High
10897,High
10898,Absent
10899,Very High
10900,Medium
10901,Absent
10902,Absent
10903,Medium
10904,High
10905,Low
10906,Medium
10907,Absent
10908,Medium
10909,Very High
10910,Very High
10911,Low
10912,Low
10913,Absent
10914,Absent
10915,Very High
10916,High
10917,Low
10918,High
10919,Very High
10920,Low
10921,High
10922,Low
10923,Very High
10924,Low
10925,Very High
10926,Low
10927,Absent
10928,Medium
10929,High
10930,Medium
10931,Very High
10932,Low
10933,Very High
10934,Low
10935,Low
10936,Absent
10937,Medium
10938,Medium
10939,Medium
10940,Absent
10941,Absent
10942,Medium
10943,Low
10944,High
10945,Absent
10946,Medium
10947,Very High
10948,Very High
10949,Very High
10950,Very High
10951,High
10952,Medium
10953,High
10954,Medium
10955,Absent
10956,High
10957,High
10958,High
10959,Absent
10960,Medium
10961,Low
10962,Medium
10963,Absent
10964,Absent
10965,Very High
10966,Low
10967,Low
10968,Absent
10969,Absent
10970,Low
10971,Absent
10972,Low
10973,Very High
10974,Medium
10975,High
10976,Absent
10977,High
10978,Medium
10979,Absent
10980,Low
10981,Very High
10982,High
10983,High
10984,Very High
10985,Absent
10986,High
10987,High
10988,Absent
10989,High
10990,Medium
10991,Medium
10992,Very High
10993,High
10994,Absent
10995,Absent
10996,High
10997,High
10998,Medium
10999,Low
11000,Absent
11001,Low
11002,Low
11003,Medium
11004,Low
11005,High
11006,Low
11007,Absent
11008,High
11009,Low
11010,Medium
11011,Very High
11012,Absent
11013,High
11014,Absent
11015,High
11016,Low
11017,High
11018,High
11019,Very High
11020,Very High
11021,Low
11022,Absent
11023,Medium
11024,Medium
11025,Medium
11026,Very High
11027,Medium
11028,Absent
11029,Medium
11030,Low
11031,Medium
11032,Low
11033,High
11034,Medium
11035,Very High
11036,High
11037,Very High
11038,High
11039,High
11040,Medium
11041,Absent
11042,Very High
11043,Absent
11044,Medium
11045,High
11046,Absent
11047,Very High
11048,Absent
11049,Low
11050,Very High
11051,Absent
11052,Low
11053,High
11054,Absent
11055,Medium
11056,High
11057,Medium
11058,Absent
11059,Very High
11060,High
11061,Absent
11062,Absent
11063,Absent
11064,Absent
11065,Absent
11066,High
11067,High
11068,High
11069,High
11070,High
11071,High
11072,High
11073,High
11074,Medium
11075,Very High
11076,Medium
11077,High
11078,Absent
11079,Medium
11080,Absent
11081,High
11082,High
11083,Medium
11084,High
11085,Very High
11086,Low
11087,Absent
11088,High
11089,Medium
11090,High
11091,Medium
11092,Low
11093,Absent
11094,High
11095,Very High
11096,Very High
11097,Medium
11098,Medium
11099,Very High
11100,Very High
11101,Medium
11102,Low
11103,Very High
11104,Absent
11105,High
11106,Low
11107,Very High
11108,High
11109,Very High
11110,Very High
11111,Medium
11112,Medium
11113,Medium
11114,Absent
11115,Medium
11116,Low
11117,High
11118,Low
11119,Absent
11120,Medium
11121,Absent
11122,High
11123,High
11124,Medium
11125,Low
11126,High
11127,Medium
11128,Very High
11129,Very High
11130,Low
11131,Medium
11132,High
11133,High
11134,High
11135,Absent
11136,Absent
11137,Absent
11138,High
11139,High
11140,Very High
11141,High
11142,High
11143,Medium
11144,Low
11145,High
11146,Medium
11147,High
11148,High
11149,Absent
11150,High
11151,Low
11152,Medium
11153,High
11154,Low
11155,Absent
11156,Very High
11157,Medium
11158,Low
11159,High
11160,High
11161,Absent
11162,Very High
11163,Absent
11164,High
11165,Medium
11166,Medium
11167,Low
11168,Very High
11169,Medium
11170,Very High
11171,High
11172,Very High
11173,Medium
11174,Very High
11175,High
11176,Very High
11177,Low
11178,Medium
11179,Absent
11180,Absent
11181,Absent
11182,Absent
11183,Low
11184,Absent
11185,Low
11186,Very High
11187,Very High
11188,High
11189,Absent
11190,Low
11191,Absent
11192,Medium
11193,Medium
11194,Absent
11195,Low
11196,Absent
11197,Absent
11198,Very High
11199,High
11200,High
11201,Low
11202,Absent
11203,Medium
11204,High
11205,Absent
11206,Absent
11207,Medium
11208,Absent
11209,Very High
11210,Absent
11211,High
11212,Low
11213,Absent
11214,Medium
11215,Low
11216,High
11217,High
11218,Medium
11219,High
11220,Absent
11221,Very High
11222,High
11223,Absent
11224,Very High
11225,Absent
11226,Low
11227,High
11228,Absent
11229,Absent
11230,Absent
11231,Low
11232,Low
11233,Very High
11234,Medium
11235,High
11236,Absent
11237,Very High
11238,Medium
11239,High
11240,Low
11241,Medium
11242,Medium
11243,Very High
11244,Absent
11245,Medium
11246,Medium
11247,Medium
11248,Low
11249,Very High
11250,High
11251,Absent
11252,Very High
11253,Medium
11254,High
11255,Very High
11256,Medium
11257,High
11258,Medium
11259,Medium
11260,High
11261,Medium
11262,Absent
11263,Low
11264,Medium
11265,High
11266,Very High
11267,Absent
11268,Very High
11269,Very High
11270,High
11271,High
11272,Absent
11273,High
11274,Absent
11275,Very High
11276,Low
11277,High
11278,Medium
11279,Very High
11280,Low
11281,Medium
11282,High
11283,Medium
11284,Medium
11285,High
11286,Very High
11287,Absent
11288,Absent
11289,Medium
11290,High
11291,Absent
11292,Very High
11293,Medium
11294,Absent
11295,Medium
11296,Medium
11297,Low
11298,High
11299,Medium
11300,Very High
11301,Low
11302,Medium
11303,High
11304,Absent
11305,Low
11306,Low
11307,Low
11308,Very High
11309,Very High
11310,Low
11311,High
11312,Low
11313,Low
11314,Low
11315,Medium
11316,Absent
11317,Low
11318,Absent
11319,Absent
11320,High
11321,Low
11322,Absent
11323,Absent
11324,Medium
11325,High
11326,Low
11327,Very High
11328,Very High
11329,Very High
11330,Absent
11331,Medium
11332,Medium
11333,Absent
11334,Very High
11335,Low
11336,Medium
11337,High
11338,Absent
11339,Medium
11340,Medium
11341,Absent
11342,Absent
11343,Medium
11344,Absent
11345,Medium
11346,High
11347,High
11348,Medium
11349,Very High
11350,Low
11351,Low
11352,High
11353,Absent
11354,Very High
11355,Low
11356,Low
11357,Absent
11358,High
11359,Low
11360,Medium
11361,Low
11362,Absent
11363,Absent
11364,Low
11365,Absent
11366,Low
11367,High
11368,Low
11369,Medium
11370,High
11371,Medium
11372,Medium
11373,Absent
11374,Very High
11375,Low
11376,Very High
11377,Absent
11378,Absent
11379,Absent
11380,Absent
11381,Absent
11382,High
11383,Absent
11384,Low
11385,Very High
11386,Low
11387,High
11388,Very High
11389,Absent
11390,Low
11391,Medium
11392,Medium
11393,High
11394,Very High
11395,Absent
11396,Medium
11397,Very High
11398,Low
11399,Absent
11400,Absent
